pagamento_id,cliente_id,produto_id,data_pagamento,valor_pago,valor_juros,atraso_dias
2313,362,659,2024-05-19,1371.99,80.66,0
2314,403,262,2025-03-31,719.1,287.52,0
2315,456,921,2024-04-16,1191.03,143.91,0
2316,487,159,2024-09-12,655.57,18.53,0
2317,33,265,2023-11-09,864.32,108.55,0
2318,44,468,2025-06-11,1552.86,179.5,0
2319,476,202,2024-07-07,563.47,105.28,0
2320,165,933,2024-05-28,1693.81,17.79,0
2321,368,155,2025-06-30,814.18,138.85,0
2322,345,13,2025-01-23,1111.12,40.71,0
2323,292,297,2025-06-11,1889.72,189.56,0
2324,337,896,2024-05-15,1394.39,189.68,0
2325,344,834,2024-10-27,1326.65,20.95,10
2326,405,498,2024-08-03,1452.05,94.29,0
2327,386,597,2024-11-24,1844.41,129.97,0
2328,287,993,2024-02-24,572.18,169.58,0
2329,364,792,2024-11-11,1265.16,95.86,0
2330,225,245,2024-09-13,860.75,93.45,0
2331,286,300,2023-09-09,122.53,295.07,0
2332,204,362,2024-04-13,338.07,22.14,0
2333,172,354,2024-12-24,717.48,296.82,5
2334,12,828,2025-06-05,1173.5,23.85,0
2335,307,521,2024-02-23,1774.8,93.62,0
2336,121,386,2024-10-18,1603.12,153.17,0
2337,433,759,2025-06-09,1151.33,51.56,0
2338,244,312,2025-04-07,240.35,49.11,0
2339,152,414,2024-12-14,643.22,84.33,0
2340,152,278,2025-05-31,796.75,292.32,5
2341,188,750,2024-02-19,1281.26,120.23,0
2342,395,715,2025-01-07,223.35,174.14,5
2343,13,759,2024-03-01,1107.37,214.24,10
2344,91,747,2023-10-26,1812.78,225.24,10
2345,200,593,2024-03-23,1440.32,209.53,0
2346,74,356,2024-05-31,1614.45,107.71,0
2347,256,525,2024-05-15,1395.18,42.4,0
2348,456,839,2024-10-02,492.52,91.7,0
2349,448,16,2024-04-15,309.92,70.99,10
2350,276,993,2024-09-27,1676.03,49.52,0
2351,328,45,2024-09-26,1421.46,17.1,0
2352,329,321,2023-12-02,1192.62,281.36,0
2353,71,651,2025-05-23,459.64,277.1,0
2354,78,326,2025-01-08,1246.36,24.62,0
2355,284,148,2025-03-21,159.51,60.19,0
2356,130,355,2024-03-14,325.79,50.46,0
2357,377,236,2025-01-06,692.59,91.55,0
2358,43,703,2024-09-02,943.1,69.18,0
2359,8,613,2025-01-11,329.07,284.3,0
2360,13,105,2024-10-05,327.89,34.41,0
2361,213,474,2024-11-08,1479.2,71.38,0
2362,111,762,2024-06-04,1182.47,33.41,0
2363,476,396,2024-12-19,1114.11,294.31,5
2364,291,446,2024-03-10,959.63,276.34,0
2365,23,606,2023-09-21,1955.43,217.82,5
2366,302,220,2024-02-13,194.62,133.53,0
2367,254,987,2024-04-22,443.19,65.15,0
2368,15,810,2024-04-28,1330.26,74.23,0
2369,130,851,2025-05-01,359.09,138.48,0
2370,61,965,2024-02-19,1219.82,232.78,0
2371,115,442,2024-08-20,1178.75,86.77,0
2372,460,645,2025-06-14,1944.91,100.13,10
2373,320,873,2024-09-18,1778.43,183.98,0
2374,308,667,2024-06-26,1896.55,78.94,30
2375,420,28,2024-03-10,315.84,179.42,0
2376,451,794,2025-07-02,1749.48,122.27,0
2377,325,475,2024-01-05,345.27,19.97,0
2378,67,628,2023-08-02,1302.57,126.78,0
2379,249,305,2024-11-01,1468.15,276.66,0
2380,175,746,2024-04-08,405.62,95.0,0
2381,339,405,2023-10-19,1302.05,103.62,10
2382,2,513,2024-09-16,199.67,29.12,0
2383,172,502,2025-04-08,657.21,188.36,0
2384,485,348,2025-01-09,1850.2,256.28,0
2385,448,240,2025-05-27,426.29,112.35,0
2386,465,570,2024-09-23,224.01,79.67,0
2387,334,847,2024-04-15,942.99,287.42,0
2388,284,695,2023-08-26,1716.17,226.07,0
2389,475,337,2025-02-04,245.68,174.48,0
2390,54,26,2025-04-08,775.52,98.6,0
2391,458,980,2025-02-26,1809.57,74.03,0
2392,67,409,2024-01-18,324.5,217.57,15
2393,420,77,2023-08-15,690.27,161.32,0
2394,102,929,2024-02-18,1579.0,160.97,0
2395,120,217,2024-02-11,1132.1,31.38,0
2396,191,328,2024-04-05,1681.43,158.54,0
2397,409,837,2023-10-15,312.03,248.6,10
2398,470,774,2023-09-11,1849.05,284.57,5
2399,304,23,2024-10-04,1876.33,40.94,0
2400,423,756,2024-09-21,395.09,193.04,5
2401,47,670,2023-11-14,164.36,174.82,5
2402,222,718,2025-02-21,1980.7,268.19,0
2403,21,310,2024-12-08,1016.28,227.86,5
2404,158,599,2024-11-01,1186.94,289.93,0
2405,348,267,2024-04-26,1270.22,288.41,0
2406,159,415,2023-12-20,1600.37,75.45,0
2407,377,646,2023-08-30,1642.78,220.35,0
2408,372,267,2025-04-29,468.46,163.85,5
2409,410,333,2025-03-23,549.61,72.23,0
2410,235,780,2023-09-08,1765.98,66.51,5
2411,150,450,2024-07-24,1657.08,33.51,0
2412,405,565,2023-08-05,1273.48,240.71,0
2413,257,611,2024-09-11,1989.93,104.11,0
2414,165,247,2025-07-08,1496.85,258.52,5
2415,77,36,2024-10-03,510.09,186.41,0
2416,85,401,2024-07-31,1708.62,205.35,0
2417,46,28,2025-02-14,887.99,94.59,0
2418,393,220,2025-02-20,168.69,142.62,0
2419,401,406,2024-12-08,710.7,129.57,30
2420,47,614,2024-07-22,1550.75,78.35,0
2421,213,775,2024-02-05,1924.39,251.43,0
2422,479,271,2025-07-14,624.66,190.4,0
2423,487,736,2025-05-29,568.38,20.86,0
2424,59,651,2025-04-13,1170.87,247.78,0
2425,54,792,2023-11-10,1642.2,40.75,0
2426,342,511,2025-04-11,1518.4,127.07,10
2427,12,963,2025-01-23,1163.92,175.66,0
2428,192,286,2023-12-20,1299.64,12.22,0
2429,6,454,2024-02-04,559.99,199.34,30
2430,309,762,2024-03-21,921.89,201.31,0
2431,144,834,2024-03-24,585.19,199.23,0
2432,346,317,2025-03-29,1780.39,57.41,0
2433,261,590,2025-01-01,313.85,84.16,0
2434,73,297,2024-02-11,1391.51,81.74,0
2435,174,338,2025-05-29,594.54,288.42,10
2436,232,307,2024-08-29,1003.6,29.58,0
2437,270,428,2024-11-09,668.88,134.34,0
2438,428,351,2024-09-27,714.17,262.66,0
2439,447,511,2025-03-04,594.75,233.15,0
2440,362,525,2024-06-19,1530.31,248.51,0
2441,222,858,2024-07-08,794.86,291.97,0
2442,52,492,2024-03-01,1480.08,122.31,0
2443,116,908,2024-12-09,966.53,99.8,0
2444,26,594,2025-07-26,1139.77,18.89,10
2445,53,9,2024-09-03,1132.25,53.51,0
2446,365,497,2025-03-11,1954.12,172.98,15
2447,29,725,2024-09-23,797.42,55.72,0
2448,19,560,2025-01-12,494.6,223.53,5
2449,303,561,2023-08-16,1832.4,20.8,0
2450,392,821,2023-12-01,432.19,85.25,30
2451,279,440,2025-06-04,1685.4,211.68,10
2452,117,552,2024-12-18,385.41,84.1,15
2453,106,875,2024-06-21,1351.58,221.34,15
2454,419,792,2023-12-03,386.03,298.8,0
2455,479,738,2025-06-15,1853.86,241.15,0
2456,309,968,2024-08-09,1173.52,109.13,0
2457,227,108,2025-05-11,725.62,271.17,0
2458,352,245,2024-05-06,366.61,24.84,30
2459,186,255,2025-03-11,805.27,220.25,0
2460,261,33,2024-06-18,1439.54,16.76,0
2461,16,23,2024-01-17,831.41,60.62,0
2462,273,845,2023-09-06,567.58,296.4,0
2463,160,566,2024-05-21,1197.08,114.66,0
2464,358,821,2023-09-25,893.86,247.94,0
2465,250,49,2024-09-04,415.03,119.07,0
2466,224,462,2025-03-06,392.58,253.61,0
2467,256,590,2025-05-08,1444.18,289.98,0
2468,180,336,2025-04-05,1951.88,136.31,0
2469,20,945,2024-03-23,542.88,172.21,15
2470,112,358,2023-09-03,1568.98,192.31,0
2471,120,122,2025-02-18,266.45,281.1,0
2472,194,444,2024-11-09,824.99,84.46,0
2473,468,359,2025-06-19,1062.71,187.26,0
2474,111,602,2024-11-11,610.62,104.17,0
2475,210,346,2024-01-16,1106.2,72.91,0
2476,1,193,2025-03-30,1776.97,34.63,0
2477,58,416,2024-01-26,1894.43,190.01,0
2478,93,377,2024-08-26,291.06,265.8,10
2479,221,463,2023-10-03,616.51,111.9,0
2480,211,756,2023-11-12,1960.35,170.27,0
2481,428,661,2023-10-01,613.79,196.22,15
2482,232,146,2025-07-15,1416.14,130.25,0
2483,262,478,2024-02-06,581.56,271.97,0
2484,364,828,2024-08-24,777.09,115.2,0
2485,103,890,2024-07-31,463.43,46.25,0
2486,50,653,2024-12-08,1726.97,51.77,30
2487,374,408,2024-11-23,1777.03,268.35,0
2488,110,286,2025-06-01,664.13,296.52,0
2489,456,898,2024-05-14,1664.82,93.79,10
2490,88,851,2024-10-13,780.66,51.64,0
2491,20,111,2024-12-06,288.14,149.84,0
2492,14,620,2024-02-11,1540.35,215.76,5
2493,133,879,2024-07-15,1233.25,187.6,0
2494,425,793,2025-03-13,621.33,285.82,0
2495,296,50,2024-01-27,580.7,247.16,0
2496,34,14,2025-02-28,1953.68,262.0,5
2497,380,134,2024-10-12,1738.75,167.08,0
2498,208,588,2025-01-03,1638.62,104.91,0
2499,301,596,2023-09-28,343.23,213.5,0
2500,199,343,2024-09-07,1534.86,137.33,0
2501,80,670,2025-07-21,507.63,93.45,0
2502,71,286,2024-03-15,1957.04,54.16,15
2503,155,934,2024-08-02,198.97,163.08,0
2504,78,314,2024-11-27,769.06,182.33,0
2505,78,606,2025-01-06,914.43,174.95,0
2506,172,297,2024-08-15,1665.99,43.8,0
2507,289,606,2024-08-25,1555.82,175.3,10
2508,33,569,2025-01-10,812.49,58.84,0
2509,300,164,2023-08-22,1174.56,202.48,0
2510,276,832,2023-12-27,1687.63,134.52,15
2511,367,497,2024-06-30,134.58,256.15,0
2512,420,610,2024-11-16,1624.14,235.7,0
2513,7,16,2024-07-07,1899.1,220.07,0
2514,160,344,2023-10-08,160.92,213.21,30
2515,240,78,2024-10-16,186.6,172.54,0
2516,451,346,2024-02-21,754.58,27.72,0
2517,423,72,2023-12-06,266.76,200.09,5
2518,477,270,2024-07-19,1010.62,145.41,0
2519,24,287,2024-02-24,1484.55,146.17,0
2520,214,66,2023-10-03,1177.11,119.92,0
2521,70,880,2024-04-04,473.22,279.43,0
2522,368,68,2025-02-08,1344.14,82.34,0
2523,216,193,2024-04-10,1401.22,101.81,0
2524,104,55,2024-11-10,1871.65,289.28,0
2525,215,980,2024-03-06,378.91,244.94,0
2526,54,379,2025-05-31,1415.44,14.09,5
2527,294,974,2024-05-08,1831.71,272.77,0
2528,330,168,2025-03-25,1052.97,75.73,5
2529,336,409,2024-07-07,787.42,214.72,0
2530,203,508,2024-08-03,424.42,170.39,5
2531,288,537,2025-05-01,1746.9,165.68,0
2532,45,643,2024-03-17,849.07,218.2,0
2533,317,837,2025-05-10,1857.28,70.08,0
2534,198,102,2024-08-29,1710.74,56.12,0
2535,216,886,2024-09-01,815.62,199.05,0
2536,481,794,2023-08-31,1190.44,94.27,10
2537,309,808,2024-02-03,151.63,292.45,0
2538,384,806,2023-09-03,600.12,140.94,10
2539,435,422,2023-08-30,1449.52,42.36,0
2540,332,964,2024-08-15,1388.03,208.89,0
2541,184,775,2024-08-01,771.4,98.79,0
2542,27,478,2024-05-16,1636.36,53.09,0
2543,166,926,2024-10-16,548.09,132.62,0
2544,318,120,2024-04-03,976.41,289.62,0
2545,274,915,2025-07-03,997.81,129.31,10
2546,383,743,2024-12-03,747.55,110.73,0
2547,365,291,2024-01-04,1913.87,138.91,0
2548,103,488,2023-08-16,1423.7,13.51,0
2549,448,161,2024-12-28,1124.48,48.6,30
2550,333,673,2024-10-22,1069.98,256.41,0
2551,373,78,2023-10-03,402.66,293.63,10
2552,104,38,2023-11-09,807.16,55.8,0
2553,414,394,2024-11-21,1378.27,165.3,0
2554,245,441,2025-06-11,1856.68,290.24,0
2555,305,540,2025-02-11,1651.28,55.41,0
2556,169,462,2024-12-23,670.74,64.03,0
2557,116,612,2024-01-08,924.52,278.78,0
2558,141,294,2025-06-16,257.54,214.65,0
2559,418,400,2024-03-13,294.13,54.07,5
2560,356,636,2023-09-19,993.44,124.11,0
2561,478,917,2025-06-07,1107.42,26.32,0
2562,125,92,2025-06-07,601.65,135.47,0
2563,25,767,2024-01-01,1321.29,235.59,0
2564,194,609,2024-12-08,1436.42,170.65,0
2565,384,6,2024-07-21,668.32,197.76,0
2566,100,681,2025-01-31,1541.01,104.78,0
2567,402,895,2023-09-23,490.65,56.8,0
2568,5,271,2023-10-10,1134.08,13.8,0
2569,19,620,2023-12-23,1628.13,248.18,0
2570,170,899,2025-01-26,1120.32,194.63,0
2571,274,811,2024-02-25,1825.13,76.5,5
2572,254,559,2025-02-06,211.15,131.35,0
2573,121,99,2024-12-30,1217.8,242.42,10
2574,32,526,2024-04-29,1167.34,166.22,0
2575,149,194,2024-05-09,1354.67,97.05,0
2576,266,157,2024-05-03,1683.47,87.48,0
2577,37,900,2023-12-13,1479.12,73.11,0
2578,177,666,2023-09-30,1601.54,248.88,0
2579,342,115,2025-06-25,648.75,178.74,0
2580,13,396,2025-02-05,836.25,215.66,0
2581,183,770,2024-12-14,1290.88,259.43,0
2582,145,657,2024-08-20,1151.58,296.19,0
2583,265,803,2023-12-02,1926.1,82.35,0
2584,88,522,2023-12-10,454.99,62.46,0
2585,428,880,2024-06-26,767.43,143.98,5
2586,462,214,2024-03-15,1188.23,20.17,0
2587,46,745,2024-06-27,1749.13,239.6,0
2588,392,683,2024-08-13,1865.76,266.29,0
2589,119,533,2024-12-26,738.47,208.95,0
2590,421,15,2023-10-12,227.51,87.72,0
2591,19,419,2024-03-29,901.08,45.72,0
2592,447,368,2024-02-06,849.25,120.82,0
2593,220,638,2024-12-06,1974.33,251.67,0
2594,430,853,2024-11-22,919.02,110.87,0
2595,233,853,2025-01-26,680.87,19.93,0
2596,94,213,2024-09-30,794.22,89.54,0
2597,455,700,2023-08-18,854.16,297.08,5
2598,251,684,2024-08-31,1660.93,206.23,0
2599,250,992,2024-04-11,253.93,271.25,0
2600,282,759,2024-10-12,701.36,234.71,0
2601,232,5,2025-04-15,1936.01,166.51,0
2602,46,231,2024-04-14,390.89,53.12,15
2603,374,201,2025-01-15,1510.94,111.11,0
2604,46,885,2025-05-11,777.15,179.28,0
2605,459,402,2024-04-01,1205.39,262.48,0
2606,14,149,2024-10-21,289.14,87.92,0
2607,85,584,2023-07-31,682.18,45.16,5
2608,319,492,2025-02-15,1051.64,172.06,0
2609,328,226,2024-08-28,540.23,61.19,0
2610,3,586,2024-01-20,1129.55,187.0,0
2611,28,819,2025-05-19,517.54,86.42,0
2612,381,169,2024-09-29,1335.19,76.98,0
2613,157,761,2024-02-05,1818.27,125.76,0
2614,343,792,2024-06-24,262.43,182.03,0
2615,402,1000,2024-01-23,511.57,168.14,0
2616,419,152,2023-10-23,1704.4,80.97,0
2617,333,224,2023-10-11,1299.95,268.42,0
2618,332,504,2024-09-12,249.55,41.87,5
2619,175,737,2024-09-03,1024.07,21.45,0
2620,114,550,2024-04-04,498.54,184.78,0
2621,389,44,2024-07-15,478.28,45.79,0
2622,487,697,2024-09-22,1887.23,156.42,5
2623,331,504,2024-05-27,1546.93,286.01,0
2624,250,955,2024-11-23,1422.84,212.59,0
2625,59,241,2025-02-19,553.96,189.06,0
2626,203,930,2023-08-14,325.29,176.69,0
2627,315,843,2025-02-25,1754.58,62.07,5
2628,239,351,2025-01-28,111.17,135.47,0
2629,234,722,2025-06-26,837.38,109.33,0
2630,303,23,2024-09-14,627.46,286.39,0
2631,95,636,2023-12-26,1183.71,80.27,0
2632,479,598,2023-09-27,575.97,146.74,15
2633,141,43,2023-11-11,691.29,282.04,0
2634,334,466,2025-07-15,1715.08,238.86,0
2635,113,40,2025-05-18,1246.06,289.71,0
2636,109,303,2024-01-07,376.8,186.42,5
2637,362,681,2023-12-24,1480.3,106.8,10
2638,345,175,2024-08-18,494.17,249.73,0
2639,289,999,2024-05-11,922.71,94.52,15
2640,97,532,2024-05-18,1328.55,57.78,5
2641,446,461,2024-06-27,616.67,214.82,0
2642,335,621,2024-02-19,829.8,195.3,5
2643,16,193,2023-10-10,1494.88,264.9,0
2644,44,244,2023-08-21,1882.03,288.96,0
2645,442,836,2025-03-29,1105.57,258.59,0
2646,376,280,2024-07-17,118.94,27.41,0
2647,230,740,2023-09-09,743.08,202.71,0
2648,390,36,2025-05-15,857.41,237.57,5
2649,108,557,2023-11-07,744.43,294.76,15
2650,217,898,2025-02-15,928.91,118.65,0
2651,399,540,2025-05-07,1302.07,59.27,0
2652,260,154,2025-06-27,330.14,257.35,0
2653,312,23,2024-06-06,618.0,102.07,0
2654,320,719,2024-12-03,1064.53,183.48,0
2655,196,932,2023-09-16,699.59,123.07,0
2656,478,91,2023-09-15,1983.06,126.67,0
2657,418,390,2025-05-27,919.72,222.41,0
2658,475,931,2024-07-20,1752.62,114.83,0
2659,95,359,2024-10-28,1803.37,210.99,0
2660,56,550,2023-09-16,1688.41,14.16,5
2661,32,931,2024-03-29,189.11,104.15,0
2662,492,228,2023-09-21,1900.72,102.52,0
2663,231,202,2025-02-25,344.61,227.16,0
2664,372,350,2024-11-28,165.37,101.22,0
2665,9,821,2024-01-03,887.3,193.66,0
2666,191,766,2024-01-20,469.8,209.67,0
2667,361,38,2024-05-01,449.97,200.94,0
2668,200,733,2024-06-08,646.86,184.96,0
2669,334,500,2023-11-29,571.97,129.95,0
2670,161,699,2024-11-19,1401.11,118.26,0
2671,87,43,2023-11-27,454.88,173.73,0
2672,21,871,2024-03-28,1131.92,28.47,0
2673,311,626,2024-06-27,1974.21,263.99,0
2674,76,772,2025-07-26,921.53,249.34,0
2675,441,517,2025-04-18,1319.56,110.45,15
2676,386,68,2025-07-02,1941.81,174.38,0
2677,141,740,2024-02-10,361.51,280.35,0
2678,126,123,2023-07-31,895.35,88.77,5
2679,251,685,2024-05-04,1715.37,225.31,0
2680,388,336,2023-09-07,1871.38,33.99,0
2681,84,153,2024-03-11,1242.35,161.78,0
2682,434,974,2025-04-19,372.5,266.35,0
2683,371,779,2023-11-07,1812.8,170.0,0
2684,48,669,2024-11-26,431.45,188.71,0
2685,379,162,2024-03-22,770.47,273.22,5
2686,78,214,2025-02-10,813.47,217.45,0
2687,30,910,2024-03-13,949.85,211.8,0
2688,285,376,2024-04-02,1601.32,180.05,0
2689,136,920,2024-12-21,1624.07,193.57,0
2690,140,443,2025-03-18,1467.34,243.07,0
2691,41,423,2025-01-20,142.04,293.98,5
2692,486,538,2025-02-01,1173.21,240.64,10
2693,282,939,2025-03-24,1520.24,215.19,0
2694,50,804,2024-09-20,944.79,49.31,0
2695,258,935,2024-05-26,1895.38,246.95,15
2696,311,701,2025-01-15,1665.24,223.44,0
2697,360,912,2025-05-02,1312.49,233.43,0
2698,440,634,2025-04-03,218.61,77.02,0
2699,270,230,2024-08-19,1339.46,272.0,0
2700,134,59,2024-11-19,1832.0,38.21,0
2701,234,96,2024-09-14,820.95,83.55,0
2702,128,262,2023-08-16,1692.45,202.28,5
2703,104,354,2024-09-19,695.01,205.38,0
2704,254,312,2025-02-10,1183.2,100.86,0
2705,95,136,2024-05-11,1332.01,213.44,0
2706,337,862,2024-02-12,1388.19,122.5,0
2707,217,795,2024-09-01,1776.84,10.05,0
2708,61,967,2024-02-01,545.78,57.16,0
2709,480,923,2023-11-03,598.5,265.96,0
2710,268,473,2024-11-05,1437.68,74.58,5
2711,241,632,2024-05-07,436.67,42.74,15
2712,13,430,2024-05-23,982.11,207.84,10
2713,147,937,2025-07-08,138.07,137.8,0
2714,428,975,2024-02-16,367.86,241.01,0
2715,240,537,2025-02-14,1389.81,259.82,0
2716,89,854,2025-02-02,1520.18,255.34,0
2717,95,146,2024-02-21,319.11,100.77,15
2718,315,524,2024-01-10,532.65,156.61,0
2719,293,87,2023-09-09,287.92,198.54,0
2720,25,947,2025-05-01,923.48,103.38,0
2721,272,109,2025-03-29,339.62,21.92,5
2722,166,423,2024-11-24,930.86,153.74,0
2723,427,345,2023-12-06,1490.99,13.72,0
2724,497,266,2024-05-27,1398.44,285.69,5
2725,250,734,2024-02-14,632.87,241.04,0
2726,87,586,2025-05-26,1380.15,65.68,0
2727,142,994,2024-09-25,1862.65,93.4,0
2728,134,494,2025-05-03,760.3,295.02,0
2729,473,333,2024-04-30,725.33,118.33,0
2730,279,822,2024-10-05,1185.73,237.28,0
2731,126,413,2025-04-29,566.45,139.58,5
2732,316,614,2023-11-16,1338.0,260.59,0
2733,491,937,2025-07-07,1681.3,214.09,0
2734,396,649,2024-08-16,972.71,16.64,0
2735,141,191,2025-02-07,1391.06,95.37,0
2736,356,973,2023-09-21,1338.58,171.82,0
2737,103,933,2024-05-23,173.46,278.59,0
2738,226,142,2023-10-07,448.49,39.59,0
2739,390,869,2024-11-01,1797.71,184.34,0
2740,63,73,2023-08-07,1883.9,97.63,5
2741,294,840,2024-03-02,1582.84,267.91,0
2742,384,167,2024-10-04,1850.37,231.9,0
2743,306,168,2025-07-04,681.68,117.21,0
2744,254,566,2024-04-07,570.65,58.46,0
2745,180,259,2024-04-21,830.17,13.33,0
2746,40,439,2023-09-22,205.15,190.13,0
2747,264,111,2024-10-31,1638.76,127.78,0
2748,189,744,2024-12-02,1969.93,101.28,15
2749,8,673,2025-05-03,1665.66,295.8,0
2750,104,864,2023-11-26,1154.45,145.18,0
2751,225,839,2025-04-24,661.04,227.45,0
2752,34,531,2025-01-08,475.63,61.45,0
2753,236,290,2025-02-13,791.72,13.9,0
2754,463,974,2023-10-07,1367.24,131.09,0
2755,228,562,2023-11-11,949.42,203.04,10
2756,188,510,2025-07-06,1874.71,156.91,5
2757,313,175,2024-11-29,1723.02,268.24,0
2758,483,302,2025-07-22,294.56,135.85,0
2759,430,696,2025-03-08,349.9,100.19,0
2760,22,185,2024-11-23,1384.85,275.65,0
2761,343,339,2023-09-03,538.46,127.97,10
2762,40,510,2024-06-26,1602.96,88.2,10
2763,173,819,2024-05-08,1223.58,38.32,0
2764,439,310,2024-07-29,536.68,240.06,0
2765,179,507,2025-02-10,1009.5,249.28,0
2766,86,346,2023-11-05,871.54,19.66,0
2767,133,81,2025-02-15,1759.0,114.01,5
2768,351,374,2024-07-05,161.11,227.46,0
2769,13,156,2025-03-25,1802.1,284.45,0
2770,28,787,2024-07-29,1338.96,119.57,0
2771,84,795,2023-11-30,1501.32,262.9,0
2772,481,432,2025-07-29,104.95,124.18,0
2773,464,500,2024-09-25,1293.65,62.05,5
2774,318,761,2024-01-27,1218.12,11.0,0
2775,349,147,2025-05-31,1120.69,105.75,0
2776,343,481,2025-01-19,1593.15,119.76,0
2777,280,435,2024-01-24,1156.16,284.08,0
2778,354,519,2025-02-05,1728.48,69.76,0
2779,263,669,2024-05-23,542.0,120.85,0
2780,166,683,2025-06-21,1631.37,17.29,0
2781,293,69,2025-01-12,440.69,231.43,0
2782,68,606,2024-11-09,1644.92,275.39,0
2783,226,881,2024-08-05,1886.88,78.97,0
2784,170,875,2025-01-23,737.82,134.41,0
2785,86,888,2025-03-21,1106.78,45.41,0
2786,133,186,2024-01-24,1350.83,142.48,5
2787,448,904,2024-01-16,251.0,48.67,0
2788,178,682,2024-02-28,1038.75,161.77,0
2789,490,204,2024-06-05,785.11,223.04,0
2790,343,554,2023-11-30,1757.67,170.47,15
2791,252,13,2024-07-24,1765.69,81.11,0
2792,15,666,2025-07-28,1431.48,112.6,0
2793,223,274,2024-07-19,1345.88,195.19,0
2794,379,298,2024-03-09,1494.01,181.03,5
2795,201,51,2024-02-24,795.38,49.66,10
2796,107,500,2025-07-23,868.59,255.04,5
2797,250,369,2024-06-05,1152.04,147.8,5
2798,437,724,2024-04-17,1882.25,57.09,5
2799,409,656,2024-11-12,1475.6,45.62,0
2800,89,357,2024-10-26,1146.88,290.01,0
2801,125,3,2023-10-28,1563.78,91.65,0
2802,113,254,2025-02-05,804.69,273.49,0
2803,469,475,2025-02-06,1487.89,129.07,0
2804,137,847,2025-02-06,880.28,121.92,0
2805,247,506,2024-08-23,631.36,213.27,0
2806,496,256,2025-05-16,1258.48,12.87,0
2807,166,610,2023-09-07,1405.07,108.05,0
2808,150,685,2024-06-07,972.66,97.77,0
2809,363,150,2024-11-07,1174.45,261.75,0
2810,343,488,2025-06-19,1418.73,163.45,0
2811,433,279,2024-08-23,1558.65,115.73,5
2812,68,59,2025-01-18,1801.59,87.16,0
2813,221,446,2025-06-25,773.63,181.25,5
2814,271,113,2025-03-17,1907.81,53.99,0
2815,321,836,2025-07-07,1310.83,81.4,0
2816,310,755,2024-07-04,1596.63,95.15,0
2817,414,822,2024-01-06,1429.56,186.29,0
2818,349,569,2023-08-17,490.59,118.24,0
2819,20,489,2023-11-06,235.73,156.68,0
2820,289,407,2023-10-11,1479.94,198.63,5
2821,489,367,2023-09-05,1071.0,287.32,10
2822,492,60,2024-04-26,1434.21,231.8,10
2823,100,329,2024-05-31,1006.0,127.52,15
2824,252,728,2024-02-09,693.25,227.0,0
2825,470,469,2023-09-26,641.53,285.41,0
2826,77,745,2025-03-06,1488.01,154.82,0
2827,135,567,2023-09-24,625.88,129.04,0
2828,392,885,2025-01-22,1457.89,32.63,0
2829,412,720,2025-04-16,829.52,268.79,5
2830,173,63,2025-01-01,1564.71,81.47,0
2831,363,184,2024-04-14,371.34,28.55,5
2832,201,311,2024-03-30,489.46,165.79,0
2833,217,793,2025-07-16,1403.23,255.31,0
2834,376,538,2025-05-26,1164.44,127.92,0
2835,208,177,2024-09-01,487.37,237.09,30
2836,74,575,2025-07-19,1815.37,252.55,10
2837,11,429,2024-08-27,624.29,141.78,0
2838,287,73,2023-11-10,900.04,181.38,0
2839,256,847,2024-07-08,484.35,164.83,0
2840,12,167,2024-12-16,837.25,282.37,0
2841,380,225,2024-05-13,1034.13,220.4,5
2842,479,577,2025-07-10,660.97,278.35,0
2843,78,581,2025-02-27,1561.28,73.8,0
2844,435,952,2024-10-21,848.47,99.97,0
2845,172,9,2024-05-31,1486.07,30.56,10
2846,96,236,2024-12-08,493.44,154.97,0
2847,306,710,2024-07-22,816.37,263.44,0
2848,373,924,2024-05-19,115.31,104.79,0
2849,273,685,2025-05-21,1541.41,47.2,0
2850,419,794,2025-04-17,1289.18,29.85,0
2851,385,28,2023-12-08,1653.86,139.78,5
2852,413,808,2024-08-05,965.66,57.57,5
2853,179,911,2024-12-18,1619.51,110.37,0
2854,64,646,2024-01-27,1330.41,247.79,0
2855,132,27,2024-09-12,106.86,121.37,5
2856,343,550,2025-02-28,582.02,186.86,0
2857,412,196,2023-10-07,1038.39,155.63,0
2858,272,203,2024-10-08,1275.51,218.37,0
2859,319,85,2025-01-13,224.62,55.29,0
2860,332,832,2024-03-20,1439.65,276.93,0
2861,437,30,2025-06-06,1132.72,196.65,15
2862,341,466,2025-01-08,1098.98,88.58,5
2863,109,99,2023-08-06,654.89,45.74,0
2864,273,899,2024-05-31,1230.16,53.42,0
2865,168,190,2025-07-17,152.24,236.97,0
2866,397,12,2025-02-28,222.93,180.55,0
2867,180,603,2024-11-27,1494.35,120.42,0
2868,58,30,2025-02-08,711.59,106.54,0
2869,480,725,2025-05-18,759.24,258.17,5
2870,421,38,2025-01-04,495.93,263.68,0
2871,498,853,2024-09-19,946.68,178.57,5
2872,79,572,2024-02-05,198.79,162.12,0
2873,460,294,2024-03-06,670.69,246.77,0
2874,61,360,2024-10-21,1101.54,227.31,0
2875,369,655,2023-12-05,984.7,126.09,15
2876,121,914,2025-05-15,1999.37,33.99,0
2877,207,180,2023-08-18,838.65,232.87,0
2878,34,797,2025-05-10,835.3,58.92,0
2879,70,112,2025-01-31,1056.81,14.75,0
2880,17,742,2024-02-10,461.58,254.56,5
2881,496,444,2024-08-05,1764.98,177.69,0
